Deck Name,Card Name,Count,Set,Price (USD),Card URL
Gholdengo ex,Vengeful Punch,0.4,OBF,$0.05,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F510898%2Fpokemon-sv03-obsidian-flames-vengeful-punch
Gholdengo ex,Levincia,0.27,JTG,$0.03,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F623577%2Fpokemon-sv09-journey-together-levincia
Gholdengo ex,Rocky Helmet,0.24,SVI,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488100%2Fsv01-scarlet-and-violet-base-set-rocky-helmet-193-198
Gholdengo ex,Energy Retrieval,0.18,SVI,$0.03,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488076%2Fsv01-scarlet-and-violet-base-set-energy-retrieval-171-198
Gholdengo ex,Pokégear 3.0,0.18,SVI,$0.33,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488092%2Fsv01-scarlet-and-violet-base-set-pokegear-30-186-198
Gholdengo ex,Crispin,0.04,SCR,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F567390%2Fpokemon-sv07-stellar-crown-crispin-133-142
Gholdengo ex,Lana's Aid,0.04,TWM,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550199%2Fpokemon-sv06-twilight-masquerade-lanas-aid-155-167
Gholdengo ex,Jacq,0.04,SVI,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488080%2Fsv01-scarlet-and-violet-base-set-jacq-175-198
Gholdengo ex,Morty's Conviction,0.04,TEF,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542671%2Fpokemon-sv05-temporal-forces-mortys-conviction-155-162
Gholdengo ex,Ancient Booster Energy Capsule,0.04,TEF,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542651%2Fpokemon-sv05-temporal-forces-ancient-booster-energy-capsule
Gholdengo ex,Redeemable Ticket,0.02,JTG,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F623583%2Fpokemon-sv09-journey-together-redeemable-ticket
Gholdengo ex,Rigid Band,0.02,MEW,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F516727%2Fpokemon-sv-scarlet-and-violet-151-rigid-band
Gholdengo ex,Super Rod,0.02,PAL,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497560%2Fpokemon-sv02-paldea-evolved-super-rod-188-193
Gholdengo ex,Metal Energy,3.09,SVE,$0.12,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578869%2Fpokemon-sv07-stellar-crown-basic-metal-energy
Gholdengo ex,Darkness Energy,1.8,SVE,$0.07,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578868%2Fpokemon-sv07-stellar-crown-basic-darkness-energy
Gholdengo ex,Lightning Energy,1.27,SVE,$0.06,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578866%2Fpokemon-sv07-stellar-crown-basic-lightning-energy
Gholdengo ex,Fire Energy,1.0,SVE,$0.04,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578863%2Fpokemon-sv07-stellar-crown-basic-fire-energy
Gholdengo ex,Water Energy,1.0,SVE,$0.05,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578862%2Fpokemon-sv07-stellar-crown-basic-water-energy
Gholdengo ex,Grass Energy,1.0,SVE,$0.06,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578864%2Fpokemon-sv07-stellar-crown-basic-grass-energy
Gholdengo ex,Psychic Energy,1.0,SVE,$0.05,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578865%2Fpokemon-sv07-stellar-crown-basic-psychic-energy
Gholdengo ex,Fighting Energy,1.0,SVE,$0.04,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578867%2Fpokemon-sv07-stellar-crown-basic-fighting-energy
Pidgeot Control,Pidgey,2.0,OBF,$0.16,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F509666%2Fpokemon-sv03-obsidian-flames-pidgey
Pidgeot Control,Pidgeot ex,2.0,OBF,$8.12,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F509670%2Fpokemon-sv03-obsidian-flames-pidgeot-ex
Pidgeot Control,Rotom V,1.53,LOR,$1.71,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F283932%2Fswsh11-lost-origin-rotom-v
Pidgeot Control,Milotic,1.29,TWM,$0.07,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550094%2Fpokemon-sv06-twilight-masquerade-milotic
Pidgeot Control,Bloodmoon Ursaluna ex,1.0,TWM,$1.95,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550185%2Fpokemon-sv06-twilight-masquerade-bloodmoon-ursaluna-ex-141-167
Pidgeot Control,Lumineon V,0.94,BRS,$1.34,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F263740%2Fswsh09-brilliant-stars-lumineon-v
Pidgeot Control,Luxray V,0.94,ASR,$1.37,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272250%2Fswsh10-astral-radiance-luxray-v
Pidgeot Control,Fezandipiti ex,0.94,SFA,$12.16,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F560348%2Fpokemon-sv-shrouded-fable-fezandipiti-ex-038-064
Pidgeot Control,Feebas,0.88,SIT,$0.03,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F451674%2Fswsh12-silver-tempest-feebas
Pidgeot Control,Mawile,0.71,LOR,$0.05,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F283948%2Fswsh11-lost-origin-mawile
Pidgeot Control,Mimikyu,0.71,PAL,$0.12,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497512%2Fpokemon-sv02-paldea-evolved-mimikyu
Pidgeot Control,Wellspring Mask Ogerpon ex,0.65,TWM,$1.13,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550108%2Fpokemon-sv06-twilight-masquerade-wellspring-mask-ogerpon-ex-064-167
Pidgeot Control,Pidgeotto,0.65,MEW,$0.14,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F502566%2Fpokemon-sv-scarlet-and-violet-151-pidgeotto
Pidgeot Control,Latias ex,0.59,SSP,$3.45,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F589983%2Fpokemon-sv08-surging-sparks-latias-ex-076-191
Pidgeot Control,Black Kyurem ex,0.47,SSP,$0.37,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F589874%2Fpokemon-sv08-surging-sparks-black-kyurem-ex-048-191
Pidgeot Control,Radiant Alakazam,0.47,SIT,$0.42,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F451394%2Fswsh12-silver-tempest-radiant-alakazam
Pidgeot Control,Budew,0.47,PRE,$0.39,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F610359%2Fpokemon-sv-prismatic-evolutions-budew
Pidgeot Control,Radiant Tsareena,0.41,SIT,$0.15,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F451645%2Fswsh12-silver-tempest-radiant-tsareena
Pidgeot Control,Snorlax,0.35,PGO,$0.23,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F276974%2Fpokemon-go-snorlax
Pidgeot Control,Mantine,0.35,ASR,$0.02,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272234%2Fswsh10-astral-radiance-mantine
Pidgeot Control,Milotic ex,0.29,SSP,$0.57,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F590004%2Fpokemon-sv08-surging-sparks-milotic-ex-042-191
Pidgeot Control,Enamorus V,0.24,LOR,$0.12,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F283964%2Fswsh11-lost-origin-enamorus-v
Pidgeot Control,Chien-Pao,0.18,SSP,$0.02,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F589898%2Fpokemon-sv08-surging-sparks-chien-pao
Pidgeot Control,Klefki,0.18,SVI,$0.03,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F486602%2Fsv01-scarlet-and-violet-base-set-klefki-096-198
Pidgeot Control,Feebas,0.12,TWM,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550093%2Fpokemon-sv06-twilight-masquerade-feebas
Pidgeot Control,Cornerstone Mask Ogerpon ex,0.12,TWM,$0.20,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550156%2Fpokemon-sv06-twilight-masquerade-cornerstone-mask-ogerpon-ex-112-167
Pidgeot Control,Feebas,0.12,SSP,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F589943%2Fpokemon-sv08-surging-sparks-feebas-041-191
Pidgeot Control,Noibat,0.06,PRE,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F610445%2Fpokemon-sv-prismatic-evolutions-noibat
Pidgeot Control,Noivern ex,0.06,PAL,$0.03,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497571%2Fpokemon-sv02-paldea-evolved-noivern-ex
Pidgeot Control,Dedenne,0.06,SSP,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F589914%2Fpokemon-sv08-surging-sparks-dedenne
Pidgeot Control,Regieleki,0.06,ASR,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272252%2Fswsh10-astral-radiance-regieleki
Pidgeot Control,Entei V,0.06,BRS,$0.06,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F263715%2Fswsh09-brilliant-stars-entei-v
Pidgeot Control,Pidgeotto,0.06,OBF,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F509669%2Fpokemon-sv03-obsidian-flames-pidgeotto
Pidgeot Control,Diancie,0.06,SCR,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F567312%2Fpokemon-sv07-stellar-crown-diancie
Pidgeot Control,Arven,3.88,OBF,$11.67,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F509778%2Fpokemon-sv03-obsidian-flames-arven
Pidgeot Control,Nest Ball,2.82,SVI,$0.90,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488087%2Fsv01-scarlet-and-violet-base-set-nest-ball-181-198
Pidgeot Control,Ultra Ball,2.76,SVI,$0.55,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488105%2Fsv01-scarlet-and-violet-base-set-ultra-ball-196-198
Pidgeot Control,Counter Catcher,2.06,PAR,$3.50,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523841%2Fpokemon-sv04-paradox-rift-counter-catcher
Pidgeot Control,Penny,2.0,SVI,$0.38,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488089%2Fsv01-scarlet-and-violet-base-set-penny-183-198
Pidgeot Control,Pal Pad,1.94,SVI,$0.69,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488088%2Fsv01-scarlet-and-violet-base-set-pal-pad-182-198
Pidgeot Control,Rare Candy,1.65,SVI,$0.21,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488098%2Fsv01-scarlet-and-violet-base-set-rare-candy-191-198
Pidgeot Control,Cyllene,1.53,ASR,$0.10,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272390%2Fswsh10-astral-radiance-cyllene
Pidgeot Control,Night Stretcher,1.41,SFA,$3.91,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F560372%2Fpokemon-sv-shrouded-fable-night-stretcher
Pidgeot Control,Boss's Orders,1.35,PAL,$1.66,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497544%2Fpokemon-sv02-paldea-evolved-bosss-orders-172-193
Pidgeot Control,Forest Seal Stone,1.35,SIT,$0.99,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F451804%2Fswsh12-silver-tempest-forest-seal-stone
Pidgeot Control,Counter Gain,1.24,SSP,$0.16,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F589907%2Fpokemon-sv08-surging-sparks-counter-gain
Pidgeot Control,Hisuian Heavy Ball,1.12,ASR,$0.42,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272398%2Fswsh10-astral-radiance-hisuian-heavy-ball
Pidgeot Control,Iono,1.0,PAL,$0.34,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497557%2Fpokemon-sv02-paldea-evolved-iono-185-193
Pidgeot Control,Thorton,1.0,LOR,$0.07,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F284100%2Fswsh11-lost-origin-thorton
Pidgeot Control,Xerosic's Machinations,0.94,SFA,$0.05,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F560375%2Fpokemon-sv-shrouded-fable-xerosics-machinations-064-064
Pidgeot Control,Bravery Charm,0.94,PAL,$0.57,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497545%2Fpokemon-sv02-paldea-evolved-bravery-charm
Pidgeot Control,Giacomo,0.82,PAL,$0.04,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497554%2Fpokemon-sv02-paldea-evolved-giacomo
Pidgeot Control,Erika's Invitation,0.76,MEW,$0.05,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F516722%2Fpokemon-sv-scarlet-and-violet-151-erikas-invitation-160-165
Pidgeot Control,Accompanying Flute,0.76,TWM,$0.05,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550186%2Fpokemon-sv06-twilight-masquerade-accompanying-flute
Pidgeot Control,Lost Vacuum,0.71,LOR,$0.04,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F284094%2Fswsh11-lost-origin-lost-vacuum
Pidgeot Control,Precious Trolley,0.59,SSP,$3.66,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F590028%2Fpokemon-sv08-surging-sparks-precious-trolley
Pidgeot Control,Defiance Vest,0.59,PAR,$0.04,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523843%2Fpokemon-sv04-paradox-rift-defiance-vest
Pidgeot Control,Calamitous Wasteland,0.59,PAL,$0.04,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497547%2Fpokemon-sv02-paldea-evolved-calamitous-wasteland
Pidgeot Control,Luxurious Cape,0.29,PAR,$0.05,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523847%2Fpokemon-sv04-paradox-rift-luxurious-cape
Pidgeot Control,Artazon,0.29,PAL,$0.03,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497541%2Fpokemon-sv02-paldea-evolved-artazon
Pidgeot Control,Miss Fortune Sisters,0.29,LOR,$0.02,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F284096%2Fswsh11-lost-origin-miss-fortune-sisters
Pidgeot Control,Grand Tree,0.29,SCR,$0.27,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F567397%2Fpokemon-sv07-stellar-crown-grand-tree
Pidgeot Control,Temple of Sinnoh,0.24,ASR,$0.03,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272407%2Fswsh10-astral-radiance-temple-of-sinnoh
Pidgeot Control,Picnic Basket,0.24,SVI,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488090%2Fsv01-scarlet-and-violet-base-set-picnic-basket-184-198
Pidgeot Control,Switch,0.24,SVI,$0.03,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488102%2Fsv01-scarlet-and-violet-base-set-switch-194-198
Pidgeot Control,Irida,0.18,ASR,$0.29,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F272399%2Fswsh10-astral-radiance-irida
Pidgeot Control,Eri,0.18,TEF,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542661%2Fpokemon-sv05-temporal-forces-eri-146-162
Pidgeot Control,Lost City,0.12,LOR,$0.01,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F284093%2Fswsh11-lost-origin-lost-city
Pidgeot Control,Technical Machine: Evolution,0.12,PAR,$0.02,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523859%2Fpokemon-sv04-paradox-rift-technical-machine-evolution
Pidgeot Control,Secret Box,0.06,TWM,$0.25,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550207%2Fpokemon-sv06-twilight-masquerade-secret-box
Pidgeot Control,Professor Turo's Scenario,0.06,PAR,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F523852%2Fpokemon-sv04-paradox-rift-professor-turos-scenario
Pidgeot Control,Colress's Tenacity,0.06,SFA,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F560368%2Fpokemon-sv-shrouded-fable-colresss-tenacity-057-064
Pidgeot Control,Buddy-Buddy Poffin,0.06,TEF,$0.02,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542659%2Fpokemon-sv05-temporal-forces-buddy-buddy-poffin
Pidgeot Control,Megaton Blower,0.06,SSP,$0.02,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F590000%2Fpokemon-sv08-surging-sparks-megaton-blower
Pidgeot Control,Rescue Board,0.06,TEF,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542677%2Fpokemon-sv05-temporal-forces-rescue-board
Pidgeot Control,Roseanne's Backup,0.06,BRS,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F263868%2Fswsh09-brilliant-stars-roseannes-backup
Pidgeot Control,Team Yell's Cheer,0.06,BRS,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F263869%2Fswsh09-brilliant-stars-team-yells-cheer
Pidgeot Control,Festival Grounds,0.06,TWM,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F550193%2Fpokemon-sv06-twilight-masquerade-festival-grounds
Pidgeot Control,Double Turbo Energy,2.0,BRS,$0.46,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F257307%2Fswsh09-brilliant-stars-double-turbo-energy
Pidgeot Control,Mist Energy,1.0,TEF,$0.19,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F542681%2Fpokemon-sv05-temporal-forces-mist-energy
Pidgeot Control,Psychic Energy,0.47,SVE,$0.02,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578865%2Fpokemon-sv07-stellar-crown-basic-psychic-energy
Pidgeot Control,Water Energy,0.47,SVE,$0.02,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578862%2Fpokemon-sv07-stellar-crown-basic-water-energy
Pidgeot Control,Jet Energy,0.12,PAL,$0.02,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F497563%2Fpokemon-sv02-paldea-evolved-jet-energy
Pidgeot Control,Fighting Energy,0.06,SVE,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578867%2Fpokemon-sv07-stellar-crown-basic-fighting-energy
Pidgeot Control,Fire Energy,0.06,SVE,$0.00,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F578863%2Fpokemon-sv07-stellar-crown-basic-fire-energy
Eternatus VMAX,Koffing,4.0,SHF,$0.36,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F232497%2Fshining-fates-koffing
Eternatus VMAX,Crobat V,4.0,DAA,$2.20,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F219406%2Fswsh03-darkness-ablaze-crobat-v
Eternatus VMAX,Eternatus V,3.08,DAA,$4.21,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F219431%2Fswsh03-darkness-ablaze-eternatus-v
Eternatus VMAX,Galarian Weezing,3.0,RCL,$1.05,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F213205%2Fswsh02-rebel-clash-galarian-weezing
Eternatus VMAX,Eternatus VMAX,2.88,DAA,$12.18,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F219435%2Fswsh03-darkness-ablaze-eternatus-vmax
Eternatus VMAX,Galarian Zigzagoon,1.88,SSH,$0.24,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F208427%2Fswsh01-sword-and-shield-base-set-galarian-zigzagoon
Eternatus VMAX,Radiant Hisuian Sneasler,1.0,LOR,$0.53,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F284031%2Fswsh11-lost-origin-radiant-hisuian-sneasler
Eternatus VMAX,Drapion V,0.83,LOR,$0.48,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F284018%2Fswsh11-lost-origin-drapion-v
Eternatus VMAX,Crobat VMAX,0.13,SHF,$0.20,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F232515%2Fshining-fates-crobat-vmax
Eternatus VMAX,Galarian Moltres V,0.08,CRE,$0.09,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F241766%2Fswsh06-chilling-reign-galarian-moltres-v
Eternatus VMAX,Drapion VSTAR,0.04,LOR,$0.03,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F284021%2Fswsh11-lost-origin-drapion-vstar
Eternatus VMAX,Sableye V,0.04,SSH,$0.04,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F208430%2Fswsh01-sword-and-shield-base-set-sableye-v
Eternatus VMAX,Quick Ball,4.0,FST,$0.44,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F253112%2Fswsh08-fusion-strike-quick-ball
Eternatus VMAX,Ultra Ball,3.92,SVI,$0.78,https://partner.tcgplayer.com/LIMITLESS?u=https%3A%2F%2Fwww.tcgplayer.com%2Fproduct%2F488105%2Fsv01-scarlet-and-violet-base-set-ultra-ball-196-198
