Set ID,Number,Name,Rarity,Grade,Month,Average
swsh2,41,Wingull,Common,normal-good,2024-08,55.0
swsh2,41,Wingull,Common,normal-good,2024-09,46.0
swsh2,41,Wingull,Common,reverse-nearmint,2024-05,139.0
swsh2,41,Wingull,Common,reverse-nearmint,2024-06,206.8
swsh2,41,Wingull,Common,reverse-nearmint,2024-07,95.5
swsh2,41,Wingull,Common,reverse-nearmint,2024-08,248.67
swsh2,41,Wingull,Common,reverse-nearmint,2024-09,142.0
swsh2,41,Wingull,Common,normal-nearmint,2024-05,123.67
swsh2,41,Wingull,Common,normal-nearmint,2024-06,71.25
swsh2,41,Wingull,Common,normal-nearmint,2024-07,91.8
swsh2,41,Wingull,Common,normal-nearmint,2024-08,86.0
swsh2,41,Wingull,Common,normal-nearmint,2024-09,169.33
swsh2,42,Pelipper,Uncommon,reverse-good,2022-12,80.2
swsh2,42,Pelipper,Uncommon,reverse-good,2023-01,21.0
swsh2,42,Pelipper,Uncommon,reverse-good,2023-02,21.0
swsh2,42,Pelipper,Uncommon,reverse-good,2023-03,47.33
swsh2,42,Pelipper,Uncommon,reverse-good,2023-04,21.0
swsh2,42,Pelipper,Uncommon,reverse-good,2023-05,23.33
swsh2,42,Pelipper,Uncommon,reverse-good,2023-06,20.33
swsh2,42,Pelipper,Uncommon,reverse-good,2023-07,42.5
swsh2,42,Pelipper,Uncommon,reverse-good,2023-08,25.0
swsh2,42,Pelipper,Uncommon,reverse-good,2023-09,28.25
swsh2,42,Pelipper,Uncommon,reverse-good,2023-10,22.67
swsh2,42,Pelipper,Uncommon,reverse-good,2023-11,19.67
swsh2,42,Pelipper,Uncommon,reverse-good,2024-05,37.25
swsh2,42,Pelipper,Uncommon,reverse-good,2024-07,16.0
swsh2,42,Pelipper,Uncommon,reverse-good,2024-09,20.0
swsh2,42,Pelipper,Uncommon,normal-good,2022-12,4.0
swsh2,42,Pelipper,Uncommon,normal-good,2023-01,41.75
swsh2,42,Pelipper,Uncommon,normal-good,2023-02,2.0
swsh2,42,Pelipper,Uncommon,normal-good,2023-03,45.33
swsh2,42,Pelipper,Uncommon,normal-good,2023-04,6.38
swsh2,42,Pelipper,Uncommon,normal-good,2023-05,20.67
swsh2,42,Pelipper,Uncommon,normal-good,2023-06,76.67
swsh2,42,Pelipper,Uncommon,normal-good,2023-07,5.0
swsh2,42,Pelipper,Uncommon,normal-good,2023-09,4.0
swsh2,42,Pelipper,Uncommon,normal-good,2023-10,177.0
swsh2,42,Pelipper,Uncommon,normal-good,2023-11,196.33
swsh2,42,Pelipper,Uncommon,normal-good,2024-05,41.33
swsh2,42,Pelipper,Uncommon,normal-good,2024-06,92.0
swsh2,42,Pelipper,Uncommon,normal-good,2024-08,3.0
swsh2,42,Pelipper,Uncommon,normal-good,2024-09,66.5
swsh2,42,Pelipper,Uncommon,reverse-nearmint,2024-05,77.0
swsh2,42,Pelipper,Uncommon,reverse-nearmint,2024-06,117.25
swsh2,42,Pelipper,Uncommon,reverse-nearmint,2024-07,54.0
swsh2,42,Pelipper,Uncommon,reverse-nearmint,2024-08,88.83
swsh2,42,Pelipper,Uncommon,reverse-nearmint,2024-09,130.5
swsh2,42,Pelipper,Uncommon,normal-nearmint,2024-05,3.0
swsh2,42,Pelipper,Uncommon,normal-nearmint,2024-06,173.89
swsh2,42,Pelipper,Uncommon,normal-nearmint,2024-07,52.56
swsh2,42,Pelipper,Uncommon,normal-nearmint,2024-08,114.33
swsh2,42,Pelipper,Uncommon,normal-nearmint,2024-09,97.67
swsh2,43,Milotic V,Rare Holo V,holo-good,2022-11,250.0
swsh2,43,Milotic V,Rare Holo V,holo-good,2022-12,176.72
swsh2,43,Milotic V,Rare Holo V,holo-good,2023-01,246.25
swsh2,43,Milotic V,Rare Holo V,holo-good,2023-02,178.75
swsh2,43,Milotic V,Rare Holo V,holo-good,2023-03,231.13
swsh2,43,Milotic V,Rare Holo V,holo-good,2023-04,219.4
swsh2,43,Milotic V,Rare Holo V,holo-good,2023-05,227.82
swsh2,43,Milotic V,Rare Holo V,holo-good,2023-06,196.5
swsh2,43,Milotic V,Rare Holo V,holo-good,2023-07,209.0
swsh2,43,Milotic V,Rare Holo V,holo-good,2023-08,204.8
swsh2,43,Milotic V,Rare Holo V,holo-good,2023-09,299.1
swsh2,43,Milotic V,Rare Holo V,holo-good,2023-10,244.05
swsh2,43,Milotic V,Rare Holo V,holo-good,2023-11,258.38
swsh2,43,Milotic V,Rare Holo V,holo-good,2024-05,265.44
swsh2,43,Milotic V,Rare Holo V,holo-good,2024-06,124.86
swsh2,43,Milotic V,Rare Holo V,holo-good,2024-07,183.17
swsh2,43,Milotic V,Rare Holo V,holo-good,2024-08,151.4
swsh2,43,Milotic V,Rare Holo V,holo-good,2024-09,235.0
swsh2,43,Milotic V,Rare Holo V,holo-nearmint,2024-05,202.83
swsh2,43,Milotic V,Rare Holo V,holo-nearmint,2024-06,234.58
swsh2,43,Milotic V,Rare Holo V,holo-nearmint,2024-07,219.33
swsh2,43,Milotic V,Rare Holo V,holo-nearmint,2024-08,291.04
swsh2,43,Milotic V,Rare Holo V,holo-nearmint,2024-09,221.7
swsh2,43,Milotic V,Rare Holo V,holo-poor,2024-08,129.0
swsh2,43,Milotic V,Rare Holo V,holo-poor,2024-09,227.0
swsh2,43,Milotic V,Rare Holo V,holo-played,2024-08,348.5
swsh2,43,Milotic V,Rare Holo V,holo-played,2024-09,271.0
swsh2,44,Tympole,Common,reverse-good,2022-12,58.57
swsh2,44,Tympole,Common,reverse-good,2023-01,51.33
swsh2,44,Tympole,Common,reverse-good,2023-02,15.0
swsh2,44,Tympole,Common,reverse-good,2023-03,22.0
swsh2,44,Tympole,Common,reverse-good,2023-04,114.83
swsh2,44,Tympole,Common,reverse-good,2023-05,56.33
swsh2,44,Tympole,Common,reverse-good,2023-06,114.0
swsh2,44,Tympole,Common,reverse-good,2023-07,19.0
swsh2,44,Tympole,Common,reverse-good,2023-08,22.5
swsh2,44,Tympole,Common,reverse-good,2023-09,71.0
swsh2,44,Tympole,Common,reverse-good,2023-10,25.0
swsh2,44,Tympole,Common,reverse-good,2023-11,245.33
swsh2,44,Tympole,Common,reverse-good,2024-05,74.0
swsh2,44,Tympole,Common,reverse-good,2024-06,264.0
swsh2,44,Tympole,Common,reverse-good,2024-08,167.0
swsh2,44,Tympole,Common,normal-good,2022-12,23.6
swsh2,44,Tympole,Common,normal-good,2023-03,41.14
swsh2,44,Tympole,Common,normal-good,2023-04,3.6
swsh2,44,Tympole,Common,normal-good,2023-05,41.67
swsh2,44,Tympole,Common,normal-good,2023-06,4.0
swsh2,44,Tympole,Common,normal-good,2023-07,101.0
swsh2,44,Tympole,Common,normal-good,2023-08,3.0
swsh2,44,Tympole,Common,normal-good,2023-09,39.33
swsh2,44,Tympole,Common,normal-good,2023-10,25.6
swsh2,44,Tympole,Common,normal-good,2023-11,97.86
swsh2,44,Tympole,Common,normal-good,2024-05,93.5
swsh2,44,Tympole,Common,normal-good,2024-06,34.5
swsh2,44,Tympole,Common,normal-good,2024-07,6.0
swsh2,44,Tympole,Common,normal-good,2024-08,3.0
swsh2,44,Tympole,Common,normal-good,2024-09,45.33
swsh2,44,Tympole,Common,normal-nearmint,2024-05,22.67
swsh2,44,Tympole,Common,normal-nearmint,2024-06,66.33
swsh2,44,Tympole,Common,normal-nearmint,2024-07,71.71
swsh2,44,Tympole,Common,normal-nearmint,2024-08,58.0
swsh2,44,Tympole,Common,normal-nearmint,2024-09,99.17
swsh2,44,Tympole,Common,reverse-nearmint,2024-05,15.5
swsh2,44,Tympole,Common,reverse-nearmint,2024-06,72.6
swsh2,44,Tympole,Common,reverse-nearmint,2024-07,76.5
swsh2,44,Tympole,Common,reverse-nearmint,2024-08,166.4
swsh2,44,Tympole,Common,reverse-nearmint,2024-09,139.0
swsh2,45,Palpitoad,Uncommon,reverse-good,2022-12,10.5
swsh2,45,Palpitoad,Uncommon,reverse-good,2023-01,55.0
swsh2,45,Palpitoad,Uncommon,reverse-good,2023-03,98.25
swsh2,45,Palpitoad,Uncommon,reverse-good,2023-04,41.5
swsh2,45,Palpitoad,Uncommon,reverse-good,2023-05,33.0
swsh2,45,Palpitoad,Uncommon,reverse-good,2023-07,20.0
swsh2,45,Palpitoad,Uncommon,reverse-good,2023-09,91.0
swsh2,45,Palpitoad,Uncommon,reverse-good,2023-10,22.0
swsh2,45,Palpitoad,Uncommon,reverse-good,2023-11,60.5
swsh2,45,Palpitoad,Uncommon,reverse-good,2024-05,123.0
swsh2,45,Palpitoad,Uncommon,reverse-good,2024-06,147.0
swsh2,45,Palpitoad,Uncommon,reverse-good,2024-07,76.67
swsh2,45,Palpitoad,Uncommon,normal-good,2022-12,23.8
swsh2,45,Palpitoad,Uncommon,normal-good,2023-01,181.8
swsh2,45,Palpitoad,Uncommon,normal-good,2023-02,3.0
swsh2,45,Palpitoad,Uncommon,normal-good,2023-03,53.0
swsh2,45,Palpitoad,Uncommon,normal-good,2023-04,77.83
swsh2,45,Palpitoad,Uncommon,normal-good,2023-05,45.71
swsh2,45,Palpitoad,Uncommon,normal-good,2023-06,29.75
swsh2,45,Palpitoad,Uncommon,normal-good,2023-07,37.0
swsh2,45,Palpitoad,Uncommon,normal-good,2023-08,4.0
swsh2,45,Palpitoad,Uncommon,normal-good,2023-09,52.5
swsh2,45,Palpitoad,Uncommon,normal-good,2023-10,24.4
swsh2,45,Palpitoad,Uncommon,normal-good,2023-11,93.6
swsh2,45,Palpitoad,Uncommon,normal-good,2024-05,64.0
swsh2,45,Palpitoad,Uncommon,normal-good,2024-06,126.0
swsh2,45,Palpitoad,Uncommon,normal-good,2024-07,87.33
swsh2,45,Palpitoad,Uncommon,normal-good,2024-08,53.0
swsh2,45,Palpitoad,Uncommon,normal-good,2024-09,129.0
swsh2,45,Palpitoad,Uncommon,reverse-nearmint,2024-05,72.0
swsh2,45,Palpitoad,Uncommon,reverse-nearmint,2024-06,113.67
swsh2,45,Palpitoad,Uncommon,reverse-nearmint,2024-07,56.0
swsh2,45,Palpitoad,Uncommon,reverse-nearmint,2024-08,115.71
swsh2,45,Palpitoad,Uncommon,reverse-nearmint,2024-09,182.33
swsh2,45,Palpitoad,Uncommon,normal-nearmint,2024-05,41.75
swsh2,45,Palpitoad,Uncommon,normal-nearmint,2024-06,103.11
swsh2,45,Palpitoad,Uncommon,normal-nearmint,2024-07,80.62
swsh2,45,Palpitoad,Uncommon,normal-nearmint,2024-08,66.67
swsh2,45,Palpitoad,Uncommon,normal-nearmint,2024-09,781.33
swsh2,45,Palpitoad,Uncommon,normal-played,2024-07,132.0
swsh2,45,Palpitoad,Uncommon,normal-played,2024-08,1.0
swsh2,46,Seismitoad,Rare,reverse-good,2022-12,76.2
swsh2,46,Seismitoad,Rare,reverse-good,2023-01,103.33
swsh2,46,Seismitoad,Rare,reverse-good,2023-03,154.0
swsh2,46,Seismitoad,Rare,reverse-good,2023-04,121.0
swsh2,46,Seismitoad,Rare,reverse-good,2023-05,88.0
swsh2,46,Seismitoad,Rare,reverse-good,2023-06,346.0
swsh2,46,Seismitoad,Rare,reverse-good,2023-07,52.5
swsh2,46,Seismitoad,Rare,reverse-good,2023-08,45.0
swsh2,46,Seismitoad,Rare,reverse-good,2023-09,38.0
swsh2,46,Seismitoad,Rare,reverse-good,2023-10,49.67
swsh2,46,Seismitoad,Rare,reverse-good,2023-11,41.67
swsh2,46,Seismitoad,Rare,reverse-good,2024-05,148.5
swsh2,46,Seismitoad,Rare,reverse-good,2024-07,28.0
swsh2,46,Seismitoad,Rare,reverse-good,2024-08,33.0
swsh2,46,Seismitoad,Rare,reverse-good,2024-09,40.0
swsh2,46,Seismitoad,Rare,normal-good,2022-12,41.3
swsh2,46,Seismitoad,Rare,normal-good,2023-01,18.75
swsh2,46,Seismitoad,Rare,normal-good,2023-02,24.0
swsh2,46,Seismitoad,Rare,normal-good,2023-03,30.67
swsh2,46,Seismitoad,Rare,normal-good,2023-04,39.25
swsh2,46,Seismitoad,Rare,normal-good,2023-05,19.88
swsh2,46,Seismitoad,Rare,normal-good,2023-06,157.5
swsh2,46,Seismitoad,Rare,normal-good,2023-07,17.33
swsh2,46,Seismitoad,Rare,normal-good,2023-09,20.0
swsh2,46,Seismitoad,Rare,normal-good,2023-10,65.5
swsh2,46,Seismitoad,Rare,normal-good,2023-11,50.33
swsh2,46,Seismitoad,Rare,normal-good,2024-05,45.0
swsh2,46,Seismitoad,Rare,normal-good,2024-06,123.0
swsh2,46,Seismitoad,Rare,normal-good,2024-08,23.0
swsh2,46,Seismitoad,Rare,reverse-nearmint,2024-05,279.33
swsh2,46,Seismitoad,Rare,reverse-nearmint,2024-06,140.75
swsh2,46,Seismitoad,Rare,reverse-nearmint,2024-07,114.5
swsh2,46,Seismitoad,Rare,reverse-nearmint,2024-08,68.0
swsh2,46,Seismitoad,Rare,reverse-nearmint,2024-09,46.67
swsh2,46,Seismitoad,Rare,normal-nearmint,2024-05,136.0
swsh2,46,Seismitoad,Rare,normal-nearmint,2024-06,27.22
swsh2,46,Seismitoad,Rare,normal-nearmint,2024-07,14.5
swsh2,46,Seismitoad,Rare,normal-nearmint,2024-08,14.5
swsh2,46,Seismitoad,Rare,normal-nearmint,2024-09,355.29
swsh2,46,Seismitoad,Rare,reverse-played,2024-05,19.0
swsh2,47,Galarian Darumaka,Common,normal-good,2022-12,30.22
swsh2,47,Galarian Darumaka,Common,normal-good,2023-01,37.33
swsh2,47,Galarian Darumaka,Common,normal-good,2023-02,51.5
swsh2,47,Galarian Darumaka,Common,normal-good,2023-03,276.86
swsh2,47,Galarian Darumaka,Common,normal-good,2023-04,7.25
swsh2,47,Galarian Darumaka,Common,normal-good,2023-05,30.5
swsh2,47,Galarian Darumaka,Common,normal-good,2023-06,5.0
swsh2,47,Galarian Darumaka,Common,normal-good,2023-07,73.0
swsh2,47,Galarian Darumaka,Common,normal-good,2023-08,150.0
swsh2,47,Galarian Darumaka,Common,normal-good,2023-09,69.0
swsh2,47,Galarian Darumaka,Common,normal-good,2023-10,52.78
swsh2,47,Galarian Darumaka,Common,normal-good,2023-11,52.67
swsh2,47,Galarian Darumaka,Common,normal-good,2024-05,66.8
swsh2,47,Galarian Darumaka,Common,normal-good,2024-06,103.0
swsh2,47,Galarian Darumaka,Common,normal-good,2024-07,124.0
swsh2,47,Galarian Darumaka,Common,normal-good,2024-08,140.75
swsh2,47,Galarian Darumaka,Common,normal-good,2024-09,114.5
swsh2,47,Galarian Darumaka,Common,reverse-good,2022-12,49.6
swsh2,47,Galarian Darumaka,Common,reverse-good,2023-01,110.0
swsh2,47,Galarian Darumaka,Common,reverse-good,2023-02,114.0
swsh2,47,Galarian Darumaka,Common,reverse-good,2023-03,48.0
swsh2,47,Galarian Darumaka,Common,reverse-good,2023-04,43.6
swsh2,47,Galarian Darumaka,Common,reverse-good,2023-05,20.0
swsh2,47,Galarian Darumaka,Common,reverse-good,2023-06,111.0
swsh2,47,Galarian Darumaka,Common,reverse-good,2023-07,51.67
swsh2,47,Galarian Darumaka,Common,reverse-good,2023-08,20.0
swsh2,47,Galarian Darumaka,Common,reverse-good,2023-09,222.33
swsh2,47,Galarian Darumaka,Common,reverse-good,2023-10,22.0
swsh2,47,Galarian Darumaka,Common,reverse-good,2023-11,69.0
swsh2,47,Galarian Darumaka,Common,reverse-good,2024-05,42.25
swsh2,47,Galarian Darumaka,Common,reverse-good,2024-06,57.0
swsh2,47,Galarian Darumaka,Common,reverse-good,2024-07,181.0
swsh2,47,Galarian Darumaka,Common,reverse-good,2024-09,286.0
swsh2,47,Galarian Darumaka,Common,reverse-nearmint,2024-05,78.0
swsh2,47,Galarian Darumaka,Common,reverse-nearmint,2024-06,193.25
swsh2,47,Galarian Darumaka,Common,reverse-nearmint,2024-07,79.17
swsh2,47,Galarian Darumaka,Common,reverse-nearmint,2024-08,116.2
swsh2,47,Galarian Darumaka,Common,reverse-nearmint,2024-09,54.5
swsh2,47,Galarian Darumaka,Common,normal-nearmint,2024-05,124.5
swsh2,47,Galarian Darumaka,Common,normal-nearmint,2024-06,48.88
swsh2,47,Galarian Darumaka,Common,normal-nearmint,2024-07,46.64
swsh2,47,Galarian Darumaka,Common,normal-nearmint,2024-08,77.11
swsh2,47,Galarian Darumaka,Common,normal-nearmint,2024-09,97.71
swsh2,47,Galarian Darumaka,Common,reverse-played,2024-08,19.0
swsh2,48,Galarian Darmanitan,Rare,reverse-good,2022-12,88.2
swsh2,48,Galarian Darmanitan,Rare,reverse-good,2023-01,97.5
swsh2,48,Galarian Darmanitan,Rare,reverse-good,2023-03,61.5
swsh2,48,Galarian Darmanitan,Rare,reverse-good,2023-04,154.0
swsh2,48,Galarian Darmanitan,Rare,reverse-good,2023-05,37.5
swsh2,48,Galarian Darmanitan,Rare,reverse-good,2023-06,162.0
swsh2,48,Galarian Darmanitan,Rare,reverse-good,2023-07,35.5
swsh2,48,Galarian Darmanitan,Rare,reverse-good,2023-08,32.0
swsh2,48,Galarian Darmanitan,Rare,reverse-good,2023-09,38.0
swsh2,48,Galarian Darmanitan,Rare,reverse-good,2023-10,31.0
swsh2,48,Galarian Darmanitan,Rare,reverse-good,2023-11,40.0
swsh2,48,Galarian Darmanitan,Rare,reverse-good,2024-05,96.0
swsh2,48,Galarian Darmanitan,Rare,reverse-good,2024-06,52.67
swsh2,48,Galarian Darmanitan,Rare,normal-good,2022-12,86.67
swsh2,48,Galarian Darmanitan,Rare,normal-good,2023-01,15.0
swsh2,48,Galarian Darmanitan,Rare,normal-good,2023-02,13.0
swsh2,48,Galarian Darmanitan,Rare,normal-good,2023-03,41.5
swsh2,48,Galarian Darmanitan,Rare,normal-good,2023-04,31.17
swsh2,48,Galarian Darmanitan,Rare,normal-good,2023-05,36.75
swsh2,48,Galarian Darmanitan,Rare,normal-good,2023-06,10.0
swsh2,48,Galarian Darmanitan,Rare,normal-good,2023-07,18.0
swsh2,48,Galarian Darmanitan,Rare,normal-good,2023-10,32.0
swsh2,48,Galarian Darmanitan,Rare,normal-good,2023-11,48.67
swsh2,48,Galarian Darmanitan,Rare,normal-good,2024-05,29.8
swsh2,48,Galarian Darmanitan,Rare,normal-good,2024-06,106.33
swsh2,48,Galarian Darmanitan,Rare,normal-good,2024-07,71.5
swsh2,48,Galarian Darmanitan,Rare,normal-good,2024-08,45.0
swsh2,48,Galarian Darmanitan,Rare,normal-good,2024-09,58.5
swsh2,48,Galarian Darmanitan,Rare,normal-nearmint,2024-05,22.0
swsh2,48,Galarian Darmanitan,Rare,normal-nearmint,2024-06,48.7
swsh2,48,Galarian Darmanitan,Rare,normal-nearmint,2024-07,50.25
swsh2,48,Galarian Darmanitan,Rare,normal-nearmint,2024-08,27.0
swsh2,48,Galarian Darmanitan,Rare,normal-nearmint,2024-09,415.0
swsh2,48,Galarian Darmanitan,Rare,reverse-nearmint,2024-05,25.0
swsh2,48,Galarian Darmanitan,Rare,reverse-nearmint,2024-06,75.6
swsh2,48,Galarian Darmanitan,Rare,reverse-nearmint,2024-07,100.2
swsh2,48,Galarian Darmanitan,Rare,reverse-nearmint,2024-08,128.0
swsh2,48,Galarian Darmanitan,Rare,reverse-nearmint,2024-09,88.8
swsh2,49,Inteleon V,Rare Holo V,holo-good,2022-11,174.0
swsh2,49,Inteleon V,Rare Holo V,holo-good,2022-12,154.57
swsh2,49,Inteleon V,Rare Holo V,holo-good,2023-01,131.88
swsh2,49,Inteleon V,Rare Holo V,holo-good,2023-02,212.0
swsh2,49,Inteleon V,Rare Holo V,holo-good,2023-03,125.44
swsh2,49,Inteleon V,Rare Holo V,holo-good,2023-04,138.6
swsh2,49,Inteleon V,Rare Holo V,holo-good,2023-05,166.75
swsh2,49,Inteleon V,Rare Holo V,holo-good,2023-06,119.25
swsh2,49,Inteleon V,Rare Holo V,holo-good,2023-07,103.88
swsh2,49,Inteleon V,Rare Holo V,holo-good,2023-08,229.67
swsh2,49,Inteleon V,Rare Holo V,holo-good,2023-09,121.2
swsh2,49,Inteleon V,Rare Holo V,holo-good,2023-10,114.79
swsh2,49,Inteleon V,Rare Holo V,holo-good,2023-11,108.36
swsh2,49,Inteleon V,Rare Holo V,holo-good,2024-05,159.33
swsh2,49,Inteleon V,Rare Holo V,holo-good,2024-06,108.0
swsh2,49,Inteleon V,Rare Holo V,holo-good,2024-07,155.45
swsh2,49,Inteleon V,Rare Holo V,holo-good,2024-08,76.6
swsh2,49,Inteleon V,Rare Holo V,holo-good,2024-09,48.2
swsh2,49,Inteleon V,Rare Holo V,holo-nearmint,2024-05,159.43
swsh2,49,Inteleon V,Rare Holo V,holo-nearmint,2024-06,194.8
swsh2,49,Inteleon V,Rare Holo V,holo-nearmint,2024-07,108.35
swsh2,49,Inteleon V,Rare Holo V,holo-nearmint,2024-08,178.25
swsh2,49,Inteleon V,Rare Holo V,holo-nearmint,2024-09,206.6
swsh2,49,Inteleon V,Rare Holo V,holo-played,2024-05,63.0
swsh2,49,Inteleon V,Rare Holo V,holo-poor,2024-06,157.0
swsh2,5,Shuckle,Uncommon,reverse-good,2022-12,47.71
swsh2,5,Shuckle,Uncommon,reverse-good,2023-01,72.5
swsh2,5,Shuckle,Uncommon,reverse-good,2023-02,122.0
swsh2,5,Shuckle,Uncommon,reverse-good,2023-03,33.33
swsh2,5,Shuckle,Uncommon,reverse-good,2023-04,145.56
swsh2,5,Shuckle,Uncommon,reverse-good,2023-05,24.0
swsh2,5,Shuckle,Uncommon,reverse-good,2023-06,29.5
swsh2,5,Shuckle,Uncommon,reverse-good,2023-07,72.6
swsh2,5,Shuckle,Uncommon,reverse-good,2023-08,27.5
swsh2,5,Shuckle,Uncommon,reverse-good,2023-09,53.67
swsh2,5,Shuckle,Uncommon,reverse-good,2023-10,64.0
swsh2,5,Shuckle,Uncommon,reverse-good,2023-11,20.0
swsh2,5,Shuckle,Uncommon,reverse-good,2024-05,84.67
swsh2,5,Shuckle,Uncommon,reverse-good,2024-06,516.0
swsh2,5,Shuckle,Uncommon,reverse-good,2024-07,267.5
swsh2,5,Shuckle,Uncommon,reverse-good,2024-09,50.0
swsh2,5,Shuckle,Uncommon,normal-good,2022-12,56.5
swsh2,5,Shuckle,Uncommon,normal-good,2023-02,26.5
swsh2,5,Shuckle,Uncommon,normal-good,2023-03,109.67
swsh2,5,Shuckle,Uncommon,normal-good,2023-04,14.0
swsh2,5,Shuckle,Uncommon,normal-good,2023-05,145.33
swsh2,5,Shuckle,Uncommon,normal-good,2023-06,54.5
swsh2,5,Shuckle,Uncommon,normal-good,2023-07,62.0
swsh2,5,Shuckle,Uncommon,normal-good,2023-08,10.0
swsh2,5,Shuckle,Uncommon,normal-good,2023-09,72.33
swsh2,5,Shuckle,Uncommon,normal-good,2023-10,38.33
swsh2,5,Shuckle,Uncommon,normal-good,2023-11,174.2
swsh2,5,Shuckle,Uncommon,normal-good,2024-05,210.67
swsh2,5,Shuckle,Uncommon,normal-good,2024-06,213.0
swsh2,5,Shuckle,Uncommon,normal-good,2024-07,110.5
swsh2,5,Shuckle,Uncommon,normal-good,2024-09,318.0
swsh2,5,Shuckle,Uncommon,reverse-nearmint,2024-05,23.0
swsh2,5,Shuckle,Uncommon,reverse-nearmint,2024-06,103.67
swsh2,5,Shuckle,Uncommon,reverse-nearmint,2024-07,25.0
swsh2,5,Shuckle,Uncommon,reverse-nearmint,2024-08,84.5
swsh2,5,Shuckle,Uncommon,reverse-nearmint,2024-09,147.5
swsh2,5,Shuckle,Uncommon,normal-nearmint,2024-05,5.33
swsh2,5,Shuckle,Uncommon,normal-nearmint,2024-06,39.56
swsh2,5,Shuckle,Uncommon,normal-nearmint,2024-07,96.3
swsh2,5,Shuckle,Uncommon,normal-nearmint,2024-08,76.71
swsh2,5,Shuckle,Uncommon,normal-nearmint,2024-09,57.0
swsh2,5,Shuckle,Uncommon,normal-played,2024-08,130.0
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-good,2022-11,248.0
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-good,2022-12,219.77
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-good,2023-01,225.0
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-good,2023-02,238.8
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-good,2023-03,230.62
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-good,2023-04,202.79
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-good,2023-05,225.16
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-good,2023-06,245.11
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-good,2023-07,198.0
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-good,2023-08,344.2
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-good,2023-09,242.23
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-good,2023-10,145.83
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-good,2023-11,164.33
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-good,2024-05,150.45
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-good,2024-06,180.21
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-good,2024-07,156.67
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-good,2024-08,122.07
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-good,2024-09,110.2
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-used,2024-05,99.0
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-used,2024-06,72.0
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-used,2024-09,198.0
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-played,2024-05,118.0
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-played,2024-06,407.0
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-played,2024-07,170.0
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-played,2024-08,112.0
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-played,2024-09,80.0
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-nearmint,2024-05,139.12
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-nearmint,2024-06,182.71
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-nearmint,2024-07,157.65
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-nearmint,2024-08,170.63
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-nearmint,2024-09,150.83
swsh2,50,Inteleon VMAX,Rare Holo VMAX,holo-poor,2024-06,182.0
swsh2,51,Cramorant,Rare,reverse-good,2022-12,90.4
swsh2,51,Cramorant,Rare,reverse-good,2023-01,80.0
swsh2,51,Cramorant,Rare,reverse-good,2023-02,60.0
swsh2,51,Cramorant,Rare,reverse-good,2023-03,64.71
swsh2,51,Cramorant,Rare,reverse-good,2023-04,58.75
swsh2,51,Cramorant,Rare,reverse-good,2023-05,65.5
swsh2,51,Cramorant,Rare,reverse-good,2023-06,57.0
swsh2,51,Cramorant,Rare,reverse-good,2023-07,65.33
swsh2,51,Cramorant,Rare,reverse-good,2023-08,50.0
swsh2,51,Cramorant,Rare,reverse-good,2023-09,77.67
swsh2,51,Cramorant,Rare,reverse-good,2023-10,33.0
swsh2,51,Cramorant,Rare,reverse-good,2023-11,89.67
swsh2,51,Cramorant,Rare,reverse-good,2024-05,49.5
swsh2,51,Cramorant,Rare,reverse-good,2024-07,41.0
swsh2,51,Cramorant,Rare,reverse-good,2024-08,157.0
swsh2,51,Cramorant,Rare,reverse-good,2024-09,102.5
swsh2,51,Cramorant,Rare,normal-good,2022-12,41.0
swsh2,51,Cramorant,Rare,normal-good,2023-01,19.0
